Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-08-12,IT,Italy,EURO,6921,4413162,31,128304
2021-08-13,IT,Italy,EURO,7267,4420429,30,128334
2021-08-14,IT,Italy,EURO,7398,4427827,45,128379
2021-08-15,IT,Italy,EURO,7181,4435008,34,128413
2021-08-16,IT,Italy,EURO,5661,4440669,19,128432
2021-08-17,IT,Italy,EURO,3669,4444338,24,128456
2021-08-18,IT,Italy,EURO,5268,4449606,54,128510
2021-08-19,IT,Italy,EURO,7159,4456765,69,128579
2021-08-20,IT,Italy,EURO,7240,4464005,55,128634
2021-08-21,IT,Italy,EURO,7220,4471225,49,128683
2021-08-22,IT,Italy,EURO,7466,4478691,45,128728
2021-08-23,IT,Italy,EURO,5922,4484613,23,128751
2021-08-24,IT,Italy,EURO,4166,4488779,44,128795
2021-08-25,IT,Italy,EURO,6078,4494857,60,128855
2021-08-26,IT,Italy,EURO,7539,4502396,59,128914
2021-08-27,IT,Italy,EURO,7215,4509611,43,128957
2021-08-28,IT,Italy,EURO,7823,4517434,45,129002
2021-08-29,IT,Italy,EURO,6858,4524292,54,129056
2021-08-30,IT,Italy,EURO,5954,4530246,37,129093
2021-08-31,IT,Italy,EURO,4253,4534499,53,129146
2021-09-01,IT,Italy,EURO,5492,4539991,75,129221
2021-09-02,IT,Italy,EURO,6496,4546487,69,129290
2021-09-03,IT,Italy,EURO,6754,4553241,62,129352
2021-09-04,IT,Italy,EURO,6729,4559970,58,129410
2021-09-05,IT,Italy,EURO,6156,4566126,56,129466
2021-09-06,IT,Italy,EURO,5314,4571440,49,129515
2021-09-07,IT,Italy,EURO,3347,4574787,52,129567
2021-09-08,IT,Italy,EURO,4715,4579502,71,129638
2021-09-09,IT,Italy,EURO,5921,4585423,69,129707
2021-09-10,IT,Italy,EURO,5518,4590941,59,129766
2021-09-11,IT,Italy,EURO,5617,4596558,62,129828
2021-09-12,IT,Italy,EURO,5191,4601749,57,129885
2021-09-13,IT,Italy,EURO,4664,4606413,34,129919
2021-09-14,IT,Italy,EURO,2792,4609205,36,129955
2021-09-15,IT,Italy,EURO,4009,4613214,72,130027
2021-09-16,IT,Italy,EURO,4826,4618040,73,130100
2020-01-03,JP,Japan,WPRO,0,0,0,0
2020-01-04,JP,Japan,WPRO,0,0,0,0
2020-01-05,JP,Japan,WPRO,0,0,0,0
2020-01-06,JP,Japan,WPRO,0,0,0,0
2020-01-07,JP,Japan,WPRO,0,0,0,0
2020-01-08,JP,Japan,WPRO,0,0,0,0
2020-01-09,JP,Japan,WPRO,0,0,0,0
2020-01-10,JP,Japan,WPRO,0,0,0,0
2020-01-11,JP,Japan,WPRO,0,0,0,0
2020-01-12,JP,Japan,WPRO,0,0,0,0
2020-01-13,JP,Japan,WPRO,0,0,0,0
2020-01-14,JP,Japan,WPRO,1,1,0,0
2020-01-15,JP,Japan,WPRO,0,1,0,0
2020-01-16,JP,Japan,WPRO,0,1,0,0
2020-01-17,JP,Japan,WPRO,0,1,0,0
2020-01-18,JP,Japan,WPRO,0,1,0,0
2020-01-19,JP,Japan,WPRO,0,1,0,0
2020-01-20,JP,Japan,WPRO,0,1,0,0
2020-01-21,JP,Japan,WPRO,0,1,0,0
2020-01-22,JP,Japan,WPRO,0,1,0,0
2020-01-23,JP,Japan,WPRO,0,1,0,0
2020-01-24,JP,Japan,WPRO,0,1,0,0
2020-01-25,JP,Japan,WPRO,1,2,0,0
2020-01-26,JP,Japan,WPRO,1,3,0,0
2020-01-27,JP,Japan,WPRO,1,4,0,0
2020-01-28,JP,Japan,WPRO,0,4,0,0
2020-01-29,JP,Japan,WPRO,3,7,0,0
2020-01-30,JP,Japan,WPRO,1,8,0,0
2020-01-31,JP,Japan,WPRO,4,12,0,0
2020-02-01,JP,Japan,WPRO,1,13,0,0
2020-02-02,JP,Japan,WPRO,2,15,0,0
2020-02-03,JP,Japan,WPRO,5,20,0,0
2020-02-04,JP,Japan,WPRO,0,20,0,0
2020-02-05,JP,Japan,WPRO,3,23,0,0
2020-02-06,JP,Japan,WPRO,2,25,0,0
2020-02-07,JP,Japan,WPRO,0,25,0,0
2020-02-08,JP,Japan,WPRO,0,25,0,0
2020-02-09,JP,Japan,WPRO,0,25,0,0
2020-02-10,JP,Japan,WPRO,0,25,0,0
2020-02-11,JP,Japan,WPRO,1,26,0,0
2020-02-12,JP,Japan,WPRO,2,28,0,0
2020-02-13,JP,Japan,WPRO,0,28,1,1
2020-02-14,JP,Japan,WPRO,5,33,0,1
2020-02-15,JP,Japan,WPRO,7,40,0,1
2020-02-16,JP,Japan,WPRO,12,52,0,1
2020-02-17,JP,Japan,WPRO,6,58,0,1
2020-02-18,JP,Japan,WPRO,7,65,0,1
2020-02-19,JP,Japan,WPRO,8,73,0,1
2020-02-20,JP,Japan,WPRO,1,74,0,1
2020-02-21,JP,Japan,WPRO,19,93,0,1
2020-02-22,JP,Japan,WPRO,12,105,0,1
2020-02-23,JP,Japan,WPRO,27,132,0,1
2020-02-24,JP,Japan,WPRO,12,144,0,1
2020-02-25,JP,Japan,WPRO,12,156,0,1
2020-02-26,JP,Japan,WPRO,8,164,1,2
2020-02-27,JP,Japan,WPRO,22,186,2,4
2020-02-28,JP,Japan,WPRO,24,210,0,4
2020-02-29,JP,Japan,WPRO,20,230,1,5
2020-03-01,JP,Japan,WPRO,9,239,1,6
2020-03-02,JP,Japan,WPRO,15,254,0,6
2020-03-03,JP,Japan,WPRO,14,268,0,6
2020-03-04,JP,Japan,WPRO,16,284,0,6
2020-03-05,JP,Japan,WPRO,33,317,0,6
2020-03-06,JP,Japan,WPRO,32,349,0,6
2020-03-07,JP,Japan,WPRO,59,408,0,6
2020-03-08,JP,Japan,WPRO,47,455,0,6
2020-03-09,JP,Japan,WPRO,34,489,4,10
2020-03-10,JP,Japan,WPRO,25,514,0,10
2020-03-11,JP,Japan,WPRO,54,568,5,15
2020-03-12,JP,Japan,WPRO,51,619,1,16
2020-03-13,JP,Japan,WPRO,56,675,3,19
2020-03-14,JP,Japan,WPRO,41,716,3,22
2020-03-15,JP,Japan,WPRO,64,780,0,22
2020-03-16,JP,Japan,WPRO,34,814,5,27
2020-03-17,JP,Japan,WPRO,15,829,2,29
2020-03-18,JP,Japan,WPRO,44,873,0,29
2020-03-19,JP,Japan,WPRO,41,914,0,29
2020-03-20,JP,Japan,WPRO,36,950,4,33
2020-03-21,JP,Japan,WPRO,46,996,2,35
2020-03-22,JP,Japan,WPRO,50,1046,5,40
2020-03-23,JP,Japan,WPRO,43,1089,0,40
2020-03-24,JP,Japan,WPRO,39,1128,2,42
2020-03-25,JP,Japan,WPRO,65,1193,1,43
2020-03-26,JP,Japan,WPRO,98,1291,2,45
2020-03-27,JP,Japan,WPRO,96,1387,1,46
2020-03-28,JP,Japan,WPRO,112,1499,3,49
2020-03-29,JP,Japan,WPRO,194,1693,3,52
2020-03-30,JP,Japan,WPRO,173,1866,2,54
2020-03-31,JP,Japan,WPRO,87,1953,2,56
2020-04-01,JP,Japan,WPRO,225,2178,1,57
2020-04-02,JP,Japan,WPRO,378,2556,3,60
2020-04-03,JP,Japan,WPRO,61,2617,3,63
2020-04-04,JP,Japan,WPRO,318,2935,6,69
2020-04-05,JP,Japan,WPRO,336,3271,1,70
2020-04-06,JP,Japan,WPRO,383,3654,3,73
2020-04-07,JP,Japan,WPRO,252,3906,7,80
2020-04-08,JP,Japan,WPRO,351,4257,1,81
2020-04-09,JP,Japan,WPRO,511,4768,4,85
2020-04-10,JP,Japan,WPRO,579,5347,3,88
2020-04-11,JP,Japan,WPRO,658,6005,6,94
2020-04-12,JP,Japan,WPRO,743,6748,4,98
2020-04-13,JP,Japan,WPRO,507,7255,4,102
2020-04-14,JP,Japan,WPRO,390,7645,7,109
2020-04-15,JP,Japan,WPRO,455,8100,10,119
2020-04-16,JP,Japan,WPRO,482,8582,17,136
2020-04-17,JP,Japan,WPRO,585,9167,12,148
2020-04-18,JP,Japan,WPRO,628,9795,6,154
2020-04-19,JP,Japan,WPRO,566,10361,7,161
2020-04-20,JP,Japan,WPRO,390,10751,10,171
2020-04-21,JP,Japan,WPRO,368,11119,15,186
2020-04-22,JP,Japan,WPRO,377,11496,91,277
2020-04-23,JP,Japan,WPRO,423,11919,10,287
2020-04-24,JP,Japan,WPRO,469,12388,30,317
2020-04-25,JP,Japan,WPRO,441,12829,17,334
2020-04-26,JP,Japan,WPRO,353,13182,14,348
2020-04-27,JP,Japan,WPRO,203,13385,3,351
2020-04-28,JP,Japan,WPRO,191,13576,25,376
2020-04-29,JP,Japan,WPRO,276,13852,13,389
2020-04-30,JP,Japan,WPRO,236,14088,26,415
2020-05-01,JP,Japan,WPRO,193,14281,17,432
2020-05-02,JP,Japan,WPRO,264,14545,26,458
2020-05-03,JP,Japan,WPRO,294,14839,34,492
2020-05-04,JP,Japan,WPRO,218,15057,18,510
2020-05-05,JP,Japan,WPRO,174,15231,11,521
2020-05-06,JP,Japan,WPRO,123,15354,22,543
2020-05-07,JP,Japan,WPRO,109,15463,8,551
2020-05-08,JP,Japan,WPRO,84,15547,6,557
2020-05-09,JP,Japan,WPRO,81,15628,44,601
2020-05-10,JP,Japan,WPRO,119,15747,12,613
2020-05-11,JP,Japan,WPRO,51,15798,8,621
2020-05-12,JP,Japan,WPRO,76,15874,22,643
2020-05-13,JP,Japan,WPRO,150,16024,25,668
2020-05-14,JP,Japan,WPRO,55,16079,19,687
2020-05-15,JP,Japan,WPRO,114,16193,23,710
2020-05-16,JP,Japan,WPRO,44,16237,15,725
2020-05-17,JP,Japan,WPRO,48,16285,19,744
2020-05-18,JP,Japan,WPRO,20,16305,5,749
2020-05-19,JP,Japan,WPRO,60,16365,14,763
2020-05-20,JP,Japan,WPRO,20,16385,8,771
2020-05-21,JP,Japan,WPRO,39,16424,6,777
2020-05-22,JP,Japan,WPRO,89,16513,19,796
2020-05-23,JP,Japan,WPRO,23,16536,12,808
2020-05-24,JP,Japan,WPRO,14,16550,12,820
2020-05-25,JP,Japan,WPRO,31,16581,10,830
2020-05-26,JP,Japan,WPRO,42,16623,16,846
2020-05-27,JP,Japan,WPRO,28,16651,12,858
2020-05-28,JP,Japan,WPRO,32,16683,9,867
2020-05-29,JP,Japan,WPRO,36,16719,7,874
2020-05-30,JP,Japan,WPRO,85,16804,12,886
2020-05-31,JP,Japan,WPRO,47,16851,5,891
2020-06-01,JP,Japan,WPRO,33,16884,1,892
2020-06-02,JP,Japan,WPRO,46,16930,2,894
2020-06-03,JP,Japan,WPRO,56,16986,6,900
2020-06-04,JP,Japan,WPRO,32,17018,3,903
2020-06-05,JP,Japan,WPRO,46,17064,4,907
2020-06-06,JP,Japan,WPRO,39,17103,7,914
2020-06-07,JP,Japan,WPRO,38,17141,2,916
2020-06-08,JP,Japan,WPRO,33,17174,0,916
2020-06-09,JP,Japan,WPRO,36,17210,0,916
2020-06-10,JP,Japan,WPRO,41,17251,3,919
2020-06-11,JP,Japan,WPRO,41,17292,1,920
2020-06-12,JP,Japan,WPRO,40,17332,2,922
2020-06-13,JP,Japan,WPRO,50,17382,2,924
2020-06-14,JP,Japan,WPRO,47,17429,1,925
2020-06-15,JP,Japan,WPRO,73,17502,0,925
2020-06-16,JP,Japan,WPRO,85,17587,2,927
2020-06-17,JP,Japan,WPRO,41,17628,4,931
2020-06-18,JP,Japan,WPRO,40,17668,4,935
2020-06-19,JP,Japan,WPRO,72,17740,0,935
2020-06-20,JP,Japan,WPRO,59,17799,17,952
2020-06-21,JP,Japan,WPRO,65,17864,1,953
2020-06-22,JP,Japan,WPRO,52,17916,0,953
2020-06-23,JP,Japan,WPRO,52,17968,2,955
2020-06-24,JP,Japan,WPRO,56,18024,8,963
2020-06-25,JP,Japan,WPRO,86,18110,5,968
2020-06-26,JP,Japan,WPRO,87,18197,1,969
2020-06-27,JP,Japan,WPRO,100,18297,2,971
2020-06-28,JP,Japan,WPRO,93,18390,0,971
2020-06-29,JP,Japan,WPRO,86,18476,1,972
2020-06-30,JP,Japan,WPRO,117,18593,2,974
2020-07-01,JP,Japan,WPRO,130,18723,0,974
2020-07-02,JP,Japan,WPRO,151,18874,1,975
2020-07-03,JP,Japan,WPRO,194,19068,1,976
2020-07-04,JP,Japan,WPRO,214,19282,1,977
2020-07-05,JP,Japan,WPRO,240,19522,0,977
2020-07-06,JP,Japan,WPRO,253,19775,0,977
2020-07-07,JP,Japan,WPRO,206,19981,1,978
2020-07-08,JP,Japan,WPRO,193,20174,2,980
2020-07-09,JP,Japan,WPRO,197,20371,1,981
2020-07-10,JP,Japan,WPRO,348,20719,1,982
2020-07-11,JP,Japan,WPRO,410,21129,0,982
2020-07-12,JP,Japan,WPRO,373,21502,0,982
2020-07-13,JP,Japan,WPRO,366,21868,0,982
2020-07-14,JP,Japan,WPRO,352,22220,0,982
2020-07-15,JP,Japan,WPRO,288,22508,2,984
2020-07-16,JP,Japan,WPRO,382,22890,1,985
2020-07-17,JP,Japan,WPRO,583,23473,0,985
2020-07-18,JP,Japan,WPRO,659,24132,0,985
2020-07-19,JP,Japan,WPRO,510,24642,0,985
2020-07-20,JP,Japan,WPRO,454,25096,0,985
2020-07-21,JP,Japan,WPRO,640,25736,3,988
2020-07-22,JP,Japan,WPRO,567,26303,1,989
2020-07-23,JP,Japan,WPRO,726,27029,1,990
2020-07-24,JP,Japan,WPRO,927,27956,2,992
2020-07-25,JP,Japan,WPRO,830,28786,1,993
2020-07-26,JP,Japan,WPRO,596,29382,3,996
2020-07-27,JP,Japan,WPRO,607,29989,0,996
2020-07-28,JP,Japan,WPRO,972,30961,2,998
2020-07-29,JP,Japan,WPRO,940,31901,3,1001
2020-07-30,JP,Japan,WPRO,1148,33049,3,1004
2020-07-31,JP,Japan,WPRO,1323,34372,2,1006
2020-08-01,JP,Japan,WPRO,1464,35836,5,1011
2020-08-02,JP,Japan,WPRO,853,36689,0,1011
2020-08-03,JP,Japan,WPRO,1998,38687,1,1012
2020-08-04,JP,Japan,WPRO,1171,39858,4,1016
2020-08-05,JP,Japan,WPRO,1271,41129,6,1022
2020-08-06,JP,Japan,WPRO,1134,42263,4,1026
2020-08-07,JP,Japan,WPRO,1552,43815,7,1033
2020-08-08,JP,Japan,WPRO,1624,45439,6,1039
2020-08-09,JP,Japan,WPRO,1344,46783,1,1040
2020-08-10,JP,Japan,WPRO,1207,47990,7,1047
2020-08-11,JP,Japan,WPRO,938,48928,5,1052
2020-08-12,JP,Japan,WPRO,1282,50210,7,1059
2020-08-13,JP,Japan,WPRO,937,51147,4,1063
2020-08-14,JP,Japan,WPRO,1070,52217,10,1073
2020-08-15,JP,Japan,WPRO,1360,53577,12,1085
2020-08-16,JP,Japan,WPRO,1137,54714,3,1088
2020-08-17,JP,Japan,WPRO,953,55667,11,1099
2020-08-18,JP,Japan,WPRO,1018,56685,16,1115
2020-08-19,JP,Japan,WPRO,865,57550,13,1128
2020-08-20,JP,Japan,WPRO,951,58501,16,1144
2020-08-21,JP,Japan,WPRO,1220,59721,11,1155
2020-08-22,JP,Japan,WPRO,1012,60733,14,1169
2020-08-23,JP,Japan,WPRO,1014,61747,7,1176
2020-08-24,JP,Japan,WPRO,760,62507,5,1181
2020-08-25,JP,Japan,WPRO,614,63121,15,1196
2020-08-26,JP,Japan,WPRO,701,63822,13,1209
2020-08-27,JP,Japan,WPRO,846,64668,17,1226
2020-08-28,JP,Japan,WPRO,905,65573,12,1238
2020-08-29,JP,Japan,WPRO,850,66423,17,1255
2020-08-30,JP,Japan,WPRO,841,67264,9,1264
2020-08-31,JP,Japan,WPRO,601,67865,15,1279
2020-09-01,JP,Japan,WPRO,527,68392,17,1296
2020-09-02,JP,Japan,WPRO,609,69001,11,1307
2020-09-03,JP,Japan,WPRO,598,69599,12,1319
2020-09-04,JP,Japan,WPRO,669,70268,11,1330
2020-09-05,JP,Japan,WPRO,608,70876,19,1349
2020-09-06,JP,Japan,WPRO,543,71419,8,1357
2020-09-07,JP,Japan,WPRO,437,71856,6,1363
2020-09-08,JP,Japan,WPRO,378,72234,14,1377
2020-09-09,JP,Japan,WPRO,492,72726,16,1393
2020-09-10,JP,Japan,WPRO,495,73221,13,1406
2020-09-11,JP,Japan,WPRO,680,73901,6,1412
2020-09-12,JP,Japan,WPRO,643,74544,11,1423
2020-09-13,JP,Japan,WPRO,674,75218,16,1439
2020-09-14,JP,Japan,WPRO,439,75657,3,1442
2020-09-15,JP,Japan,WPRO,301,75958,9,1451
2020-09-16,JP,Japan,WPRO,490,76448,10,1461
2020-09-17,JP,Japan,WPRO,561,77009,12,1473
2020-09-18,JP,Japan,WPRO,485,77494,9,1482
2020-09-19,JP,Japan,WPRO,579,78073,13,1495
2020-09-20,JP,Japan,WPRO,584,78657,5,1500
2020-09-21,JP,Japan,WPRO,483,79140,0,1500
2020-09-22,JP,Japan,WPRO,298,79438,8,1508
2020-09-23,JP,Japan,WPRO,330,79768,4,1512
2020-09-24,JP,Japan,WPRO,273,80041,8,1520
2020-09-25,JP,Japan,WPRO,456,80497,12,1532
2020-09-26,JP,Japan,WPRO,558,81055,8,1540
2020-09-27,JP,Japan,WPRO,635,81690,5,1545
2020-09-28,JP,Japan,WPRO,441,82131,3,1548
2020-09-29,JP,Japan,WPRO,363,82494,9,1557
2020-09-30,JP,Japan,WPRO,516,83010,7,1564
2020-10-01,JP,Japan,WPRO,553,83563,7,1571
2020-10-02,JP,Japan,WPRO,652,84215,7,1578
2020-10-03,JP,Japan,WPRO,553,84768,12,1590
2020-10-04,JP,Japan,WPRO,571,85339,7,1597
2020-10-05,JP,Japan,WPRO,400,85739,2,1599
2020-10-06,JP,Japan,WPRO,308,86047,3,1602
2020-10-07,JP,Japan,WPRO,496,86543,3,1605
2020-10-08,JP,Japan,WPRO,477,87020,8,1613
2020-10-09,JP,Japan,WPRO,619,87639,3,1616
2020-10-10,JP,Japan,WPRO,594,88233,8,1624
2020-10-11,JP,Japan,WPRO,679,88912,3,1627
2020-10-12,JP,Japan,WPRO,435,89347,2,1629
2020-10-13,JP,Japan,WPRO,326,89673,5,1634
2020-10-14,JP,Japan,WPRO,467,90140,4,1638
2020-10-15,JP,Japan,WPRO,570,90710,8,1646
2020-10-16,JP,Japan,WPRO,721,91431,4,1650
2020-10-17,JP,Japan,WPRO,632,92063,11,1661
2020-10-18,JP,Japan,WPRO,593,92656,9,1670
2020-10-19,JP,Japan,WPRO,471,93127,4,1674
2020-10-20,JP,Japan,WPRO,353,93480,2,1676
2020-10-21,JP,Japan,WPRO,453,93933,3,1679
2020-10-22,JP,Japan,WPRO,591,94524,6,1685
2020-10-23,JP,Japan,WPRO,614,95138,9,1694
2020-10-24,JP,Japan,WPRO,697,95835,12,1706
2020-10-25,JP,Japan,WPRO,699,96534,5,1711
2020-10-26,JP,Japan,WPRO,540,97074,7,1718
2020-10-27,JP,Japan,WPRO,424,97498,7,1725
2020-10-28,JP,Japan,WPRO,618,98116,5,1730
2020-10-29,JP,Japan,WPRO,736,98852,3,1733
2020-10-30,JP,Japan,WPRO,770,99622,11,1744
2020-10-31,JP,Japan,WPRO,770,100392,11,1755
2020-11-01,JP,Japan,WPRO,754,101146,11,1766
2020-11-02,JP,Japan,WPRO,667,101813,8,1774
2020-11-03,JP,Japan,WPRO,468,102281,6,1780
2020-11-04,JP,Japan,WPRO,619,102900,6,1786
2020-11-05,JP,Japan,WPRO,938,103838,8,1794
2020-11-06,JP,Japan,WPRO,944,104782,12,1806
2020-11-07,JP,Japan,WPRO,1132,105914,3,1809
2020-11-08,JP,Japan,WPRO,1172,107086,3,1812
2020-11-09,JP,Japan,WPRO,998,108084,6,1818
2020-11-10,JP,Japan,WPRO,899,108983,11,1829
2020-11-11,JP,Japan,WPRO,1173,110156,12,1841
2020-11-12,JP,Japan,WPRO,1555,111711,10,1851
2020-11-13,JP,Japan,WPRO,1587,113298,16,1867
2020-11-14,JP,Japan,WPRO,1685,114983,13,1880
2020-11-15,JP,Japan,WPRO,1694,116677,3,1883
2020-11-16,JP,Japan,WPRO,1459,118136,2,1885
2020-11-17,JP,Japan,WPRO,1190,119326,18,1903
2020-11-18,JP,Japan,WPRO,1489,120815,10,1913
2020-11-19,JP,Japan,WPRO,2151,122966,9,1922
2020-11-20,JP,Japan,WPRO,2301,125267,21,1943
2020-11-21,JP,Japan,WPRO,2398,127665,20,1963
2020-11-22,JP,Japan,WPRO,2514,130179,11,1974
2020-11-23,JP,Japan,WPRO,2179,132358,7,1981
2020-11-24,JP,Japan,WPRO,1571,133929,8,1989
2020-11-25,JP,Japan,WPRO,1471,135400,12,2001
2020-11-26,JP,Japan,WPRO,1861,137261,21,2022
2020-11-27,JP,Japan,WPRO,2230,139491,29,2051
2020-11-28,JP,Japan,WPRO,2577,142068,23,2074
2020-11-29,JP,Japan,WPRO,2585,144653,32,2106
2020-11-30,JP,Japan,WPRO,2107,146760,13,2119
2020-12-01,JP,Japan,WPRO,1934,148694,20,2139
2020-12-02,JP,Japan,WPRO,1692,150386,33,2172
2020-12-03,JP,Japan,WPRO,2441,152827,41,2213
2020-12-04,JP,Japan,WPRO,2405,155232,27,2240
2020-12-05,JP,Japan,WPRO,2442,157674,43,2283
2020-12-06,JP,Japan,WPRO,2424,160098,32,2315
2020-12-07,JP,Japan,WPRO,1969,162067,20,2335
2020-12-08,JP,Japan,WPRO,1862,163929,47,2382
2020-12-09,JP,Japan,WPRO,1911,165840,38,2420
2020-12-10,JP,Japan,WPRO,2733,168573,45,2465
2020-12-11,JP,Japan,WPRO,2969,171542,37,2502
2020-12-12,JP,Japan,WPRO,2757,174299,32,2534
2020-12-13,JP,Japan,WPRO,2988,177287,28,2562
2020-12-14,JP,Japan,WPRO,2366,179653,23,2585
2020-12-15,JP,Japan,WPRO,2217,181870,58,2643
2020-12-16,JP,Japan,WPRO,2172,184042,45,2688
2020-12-17,JP,Japan,WPRO,3061,187103,51,2739
2020-12-18,JP,Japan,WPRO,3035,190138,44,2783
2020-12-19,JP,Japan,WPRO,2893,193031,45,2828
2020-12-20,JP,Japan,WPRO,2849,195880,45,2873
2020-12-21,JP,Japan,WPRO,2643,198523,27,2900
2020-12-22,JP,Japan,WPRO,2135,200658,44,2944
2020-12-23,JP,Japan,WPRO,2455,203113,50,2994
2020-12-24,JP,Japan,WPRO,3026,206139,56,3050
2020-12-25,JP,Japan,WPRO,3841,209980,55,3105
2020-12-26,JP,Japan,WPRO,3567,213547,50,3155
2020-12-27,JP,Japan,WPRO,3765,217312,58,3213
2020-12-28,JP,Japan,WPRO,2924,220236,39,3252
2020-12-29,JP,Japan,WPRO,2884,223120,54,3306
2020-12-30,JP,Japan,WPRO,3476,226596,43,3349
2020-12-31,JP,Japan,WPRO,3708,230304,65,3414
2021-01-01,JP,Japan,WPRO,4091,234395,46,3460
2021-01-02,JP,Japan,WPRO,3617,238012,54,3514
2021-01-03,JP,Japan,WPRO,2942,240954,34,3548
2021-01-04,JP,Japan,WPRO,2893,243847,51,3599
2021-01-05,JP,Japan,WPRO,4113,247960,56,3655
2021-01-06,JP,Japan,WPRO,4357,252317,64,3719
2021-01-07,JP,Japan,WPRO,6076,258393,72,3791
2021-01-08,JP,Japan,WPRO,6906,265299,66,3857
2021-01-09,JP,Japan,WPRO,7855,273154,75,3932
2021-01-10,JP,Japan,WPRO,7621,280775,64,3996
2021-01-11,JP,Japan,WPRO,5977,286752,48,4044
2021-01-12,JP,Japan,WPRO,5460,292212,50,4094
2021-01-13,JP,Japan,WPRO,5103,297315,51,4145
2021-01-14,JP,Japan,WPRO,5308,302623,88,4233
2021-01-15,JP,Japan,WPRO,6591,309214,82,4315
2021-01-16,JP,Japan,WPRO,6696,315910,65,4380
2021-01-17,JP,Japan,WPRO,6386,322296,66,4446
2021-01-18,JP,Japan,WPRO,5998,328294,55,4501
2021-01-19,JP,Japan,WPRO,6034,334328,47,4548
2021-01-20,JP,Japan,WPRO,5446,339774,99,4647
2021-01-21,JP,Japan,WPRO,5447,345221,96,4743
2021-01-22,JP,Japan,WPRO,5799,351020,87,4830
2021-01-23,JP,Japan,WPRO,5054,356074,105,4935
2021-01-24,JP,Japan,WPRO,4587,360661,84,5019
2021-01-25,JP,Japan,WPRO,4152,364813,65,5084
2021-01-26,JP,Japan,WPRO,3330,368143,74,5158
2021-01-27,JP,Japan,WPRO,3537,371680,94,5252
2021-01-28,JP,Japan,WPRO,3927,375607,109,5361
2021-01-29,JP,Japan,WPRO,3909,379516,91,5452
2021-01-30,JP,Japan,WPRO,3567,383083,94,5546
2021-01-31,JP,Japan,WPRO,3659,386742,108,5654
2021-02-01,JP,Japan,WPRO,2776,389518,68,5722
2021-02-02,JP,Japan,WPRO,2108,391626,72,5794
2021-02-03,JP,Japan,WPRO,2210,393836,118,5912
2021-02-04,JP,Japan,WPRO,2593,396429,108,6020
2021-02-05,JP,Japan,WPRO,2619,399048,115,6135
2021-02-06,JP,Japan,WPRO,2307,401355,108,6243
2021-02-07,JP,Japan,WPRO,2080,403435,95,6338
2021-02-08,JP,Japan,WPRO,1555,404990,57,6395
2021-02-09,JP,Japan,WPRO,1776,406766,81,6476
2021-02-10,JP,Japan,WPRO,1420,408186,81,6557
2021-02-11,JP,Japan,WPRO,1826,410012,121,6678
2021-02-12,JP,Japan,WPRO,1739,411751,96,6774
2021-02-13,JP,Japan,WPRO,1403,413154,75,6849
2021-02-14,JP,Japan,WPRO,1318,414472,63,6912
2021-02-15,JP,Japan,WPRO,1310,415782,40,6952
2021-02-16,JP,Japan,WPRO,1983,417765,63,7015
2021-02-17,JP,Japan,WPRO,1250,419015,87,7102
2021-02-18,JP,Japan,WPRO,1393,420408,94,7196
2021-02-19,JP,Japan,WPRO,1559,421967,78,7274
2021-02-20,JP,Japan,WPRO,1344,423311,59,7333
2021-02-21,JP,Japan,WPRO,1196,424507,84,7417
2021-02-22,JP,Japan,WPRO,1090,425597,57,7474
2021-02-23,JP,Japan,WPRO,859,426456,55,7529
2021-02-24,JP,Japan,WPRO,1011,427467,55,7584
2021-02-25,JP,Japan,WPRO,1086,428553,63,7647
2021-02-26,JP,Japan,WPRO,919,429472,75,7722
2021-02-27,JP,Japan,WPRO,1067,430539,85,7807
2021-02-28,JP,Japan,WPRO,1201,431740,53,7860
2021-03-01,JP,Japan,WPRO,1033,432773,27,7887
2021-03-02,JP,Japan,WPRO,731,433504,46,7933
2021-03-03,JP,Japan,WPRO,852,434356,51,7984
2021-03-04,JP,Japan,WPRO,1192,435548,68,8052
2021-03-05,JP,Japan,WPRO,1180,436728,67,8119
2021-03-06,JP,Japan,WPRO,1164,437892,59,8178
2021-03-07,JP,Japan,WPRO,1064,438956,49,8227
2021-03-08,JP,Japan,WPRO,1036,439992,26,8253
2021-03-09,JP,Japan,WPRO,679,440671,46,8299
2021-03-10,JP,Japan,WPRO,1058,441729,54,8353
2021-03-11,JP,Japan,WPRO,1272,443001,49,8402
2021-03-12,JP,Japan,WPRO,1288,444289,49,8451
2021-03-13,JP,Japan,WPRO,1296,445585,58,8509
2021-03-14,JP,Japan,WPRO,1288,446873,51,8560
2021-03-15,JP,Japan,WPRO,1033,447906,30,8590
2021-03-16,JP,Japan,WPRO,782,448688,32,8622
2021-03-17,JP,Japan,WPRO,1025,449713,56,8678
2021-03-18,JP,Japan,WPRO,1473,451186,39,8717
2021-03-19,JP,Japan,WPRO,1516,452702,41,8758
2021-03-20,JP,Japan,WPRO,1456,454158,32,8790
2021-03-21,JP,Japan,WPRO,1480,455638,22,8812
2021-03-22,JP,Japan,WPRO,1143,456781,23,8835
2021-03-23,JP,Japan,WPRO,973,457754,26,8861
2021-03-24,JP,Japan,WPRO,1289,459043,47,8908
2021-03-25,JP,Japan,WPRO,1854,460897,30,8938
